ID da Transacao,Item,Quantidade,Valor Unitario,Total do Pedido,Forma de Pagamento,Local,Data da Transacao
TXN_8832852,DogSimples,5,12.0,60.0,UNKNOWN,Viagem,ERROR
TXN_4278785,DogCompleto,3,15.0,45.0,Dinheiro,NoLocal,2023-04-29
TXN_4462052,Batata,1,10.0,10.0,Dinheiro,NoLocal,2023-10-12
TXN_3379368,PastelSalgado,5,13.5,67.5,Credito,,2023-05-26
TXN_7651864,Refrigerante,4,8.0,32.0,Pix,UNKNOWN,2023-04-29
TXN_7089173,Suco,1,9.0,9.0,Pix,,2023-01-14
TXN_1906642,Batata,4,10.0,40.0,,Viagem,2023-06-06
TXN_5410349,ERROR,5,18.0,90.0,Credito,Viagem,2023-03-05
TXN_5234368,PastelDoce,3,12.0,36.0,Pix,,2023-06-10
TXN_5544904,DogCompleto,5,15.0,75.0,,,2023-04-19
TXN_3376958,DogCompleto,4,15.0,60.0,,NoLocal,2023-10-31
TXN_5446085,PastelDoce,3,12.0,36.0,Pix,,2023-09-16
TXN_9676940,Suco,2,9.0,18.0,Credito,Viagem,2023-08-16
TXN_2371941,Suco,2,9.0,18.0,Dinheiro,,2023-01-26
TXN_8980774,Hamburguer,4,1.5,6.0,,NoLocal,UNKNOWN
TXN_5708913,PastelSalgado,2,13.5,27.0,Dinheiro,NoLocal,2023-04-29
TXN_6310726,UNKNOWN,3,5.0,15.0,Credito,,2023-03-30
TXN_4096816,ERROR,3,6.0,18.0,Pix,Viagem,2023-11-02
TXN_7451083,PastelDoce,1,12.0,12.0,Pix,,2023-06-24
TXN_5132082,DogCompleto,5,UNKNOWN,ERROR,ERROR,,2023-10-08
TXN_7323040,Batata,3,10.0,30.0,,Viagem,2023-11-09
TXN_9176418,Refrigerante,1,8.0,8.0,Pix,Viagem,2023-03-02
TXN_9702662,UNKNOWN,4,,64.0,,Viagem,2023-07-10
TXN_7612618,Refrigerante,4,8.0,32.0,Credito,ERROR,2023-04-12
TXN_7321789,Suco,3,9.0,27.0,Pix,Viagem,2023-05-10
TXN_3679126,Batata,1,10.0,10.0,Dinheiro,,2023-07-15
TXN_2008137,PastelDoce,4,12.0,48.0,,ERROR,2023-10-07
TXN_2622670,PastelSalgado,5,ERROR,UNKNOWN,Pix,UNKNOWN,2023-01-28
TXN_4791105,ERROR,3,12.0,,,Viagem,2023-05-18
TXN_6882819,UNKNOWN,1,18.0,18.0,Dinheiro,ERROR,2023-08-21
TXN_2152670,Hamburguer,3,1.5,4.5,Credito,NoLocal,2023-12-24
TXN_3482117,DogSimples,2,12.0,24.0,,,2023-07-18
TXN_1843989,ERROR,5,6.0,30.0,,Viagem,2023-07-19
TXN_4943715,PastelDoce,5,12.0,60.0,Pix,,2023-10-06
TXN_8571836,Suco,3,,27.0,Dinheiro,ERROR,2023-12-27
TXN_2544176,Hamburguer,3,1.5,4.5,,Viagem,2023-12-19
TXN_1589264,,2,5.0,10.0,Dinheiro,,2023-07-26
TXN_1379209,Hamburguer,5,1.5,7.5,,NoLocal,2023-02-06
TXN_2515920,ERROR,3,15.0,45.0,Dinheiro,NoLocal,2023-10-02
TXN_6496099,PastelDoce,,12.0,60.0,Pix,,2023-07-21
TXN_8696065,Refrigerante,3,8.0,24.0,Credito,NoLocal,2023-11-04
TXN_4746320,Batata,2,UNKNOWN,UNKNOWN,ERROR,Viagem,2023-04-02
TXN_1250407,Batata,1,10.0,10.0,Credito,Viagem,2023-11-21
TXN_1617476,PastelSalgado,2,13.5,27.0,Pix,NoLocal,2023-02-10
TXN_4196578,Hamburguer,2,1.5,3.0,Credito,,2023-06-26
TXN_9725461,Refrigerante,3,8.0,24.0,Credito,NoLocal,2023-11-25
TXN_2975443,DogCompleto,5,15.0,75.0,,Viagem,2023-12-31
TXN_1000555,Hamburguer,1,1.5,1.5,Credito,NoLocal,2023-10-19
TXN_1622411,DogCompleto,2,15.0,30.0,UNKNOWN,Viagem,2023-07-23
TXN_9429128,PastelDoce,,12.0,48.0,Credito,NoLocal,2023-12-19
TXN_1056277,Batata,UNKNOWN,10.0,50.0,,,2023-02-06
TXN_4801617,Suco,5,9.0,45.0,,,2023-04-02
TXN_1365285,Suco,5,9.0,45.0,Credito,,2023-06-11
TXN_3189677,Refrigerante,,8.0,8.0,,,2023-01-11
TXN_3375399,Batata,,10.0,10.0,Pix,Viagem,2023-05-21
TXN_9315755,PastelSalgado,5,13.5,67.5,Dinheiro,Viagem,2023-09-26
TXN_6853678,Batata,4,10.0,40.0,Pix,,2023-07-23
TXN_6530886,PastelDoce,1,12.0,,Credito,,2023-10-21
TXN_3530720,Refrigerante,5,8.0,40.0,Pix,NoLocal,2023-10-18
TXN_3716067,Hamburguer,5,1.5,7.5,Credito,NoLocal,UNKNOWN
TXN_1410102,DogCompleto,1,15.0,15.0,Dinheiro,NoLocal,2023-06-23
TXN_6977098,Suco,5,9.0,45.0,Credito,NoLocal,2023-06-09
TXN_7735237,PastelSalgado,2,13.5,27.0,Pix,NoLocal,2023-01-13
TXN_7510766,PastelDoce,3,12.0,36.0,,NoLocal,2023-07-24
TXN_3352256,DogSimples,2,12.0,24.0,,Viagem,2023-09-08
TXN_8494538,PastelSalgado,4,13.5,54.0,,,2023-11-08
TXN_8676769,DogCompleto,UNKNOWN,15.0,45.0,Pix,NoLocal,2023-06-16
TXN_5282529,Hamburguer,5,ERROR,ERROR,Credito,Viagem,2023-04-13
TXN_9495930,PastelDoce,2,12.0,24.0,Pix,Viagem,2023-10-23
TXN_3514492,Suco,3,9.0,27.0,Pix,NoLocal,2023-02-23
TXN_1349215,UNKNOWN,ERROR,12.0,12.0,Pix,,2023-02-06
TXN_7223646,Batata,UNKNOWN,10.0,50.0,Credito,,2023-09-19
TXN_4033982,UNKNOWN,2,7.5,15.0,Credito,Viagem,2023-01-04
TXN_1842697,UNKNOWN,5,,75.0,,,2023-10-25
TXN_4227337,Hamburguer,4,1.5,6.0,Pix,Viagem,2023-12-15
TXN_5790213,Suco,3,9.0,27.0,Dinheiro,,2023-08-30
TXN_3546261,Hamburguer,3,ERROR,ERROR,,Viagem,2023-03-20
TXN_7119228,UNKNOWN,4,15.0,60.0,Pix,,2023-10-09
TXN_3334257,DogSimples,2,12.0,24.0,Dinheiro,UNKNOWN,2023-06-10
TXN_5665767,Hamburguer,4,1.5,6.0,,,2023-08-22
TXN_4527464,Hamburguer,4,1.5,6.0,,NoLocal,2023-08-09
TXN_1011236,PastelSalgado,1,13.5,13.5,Dinheiro,NoLocal,2023-02-08
TXN_8293691,PastelDoce,4,12.0,48.0,,,2023-06-30
TXN_7463011,DogSimples,2,12.0,24.0,,NoLocal,2023-01-22
TXN_6872268,Suco,2,9.0,18.0,Pix,NoLocal,2023-01-07
TXN_3999554,PastelDoce,1,12.0,,Credito,Viagem,2023-09-13
TXN_9942247,PastelDoce,2,12.0,,Dinheiro,Viagem,2023-10-15
TXN_3687300,Batata,2,10.0,20.0,Credito,NoLocal,ERROR
TXN_6113452,DogSimples,2,12.0,24.0,Dinheiro,Viagem,2023-09-21
TXN_1752617,Hamburguer,5,UNKNOWN,ERROR,,Viagem,2023-09-05
TXN_1949789,DogCompleto,2,15.0,30.0,,Viagem,2023-11-07
TXN_7386089,DogSimples,2,ERROR,UNKNOWN,,NoLocal,2023-07-15
TXN_6751134,DogSimples,3,,36.0,,UNKNOWN,2023-01-12
TXN_2731270,PastelSalgado,1,13.5,13.5,,Viagem,2023-05-31
TXN_8830813,PastelDoce,UNKNOWN,12.0,12.0,Dinheiro,NoLocal,2023-06-18
TXN_2548248,PastelSalgado,4,13.5,54.0,ERROR,Viagem,2023-06-28
TXN_3026930,PastelSalgado,2,13.5,27.0,Dinheiro,NoLocal,2023-03-23
TXN_2824366,DogSimples,4,12.0,48.0,ERROR,NoLocal,2023-07-02
TXN_2801651,Suco,4,9.0,36.0,Pix,Viagem,2023-07-10
TXN_5005592,PastelDoce,1,12.0,12.0,Credito,NoLocal,2023-06-05
TXN_8284313,DogCompleto,5,15.0,75.0,,,2023-11-20
TXN_8058026,Hamburguer,1,1.5,1.5,ERROR,Viagem,2023-05-19
TXN_2182790,Hamburguer,5,1.5,7.5,Credito,Viagem,2023-05-05
TXN_7251929,ERROR,2,25.0,50.0,Pix,NoLocal,2023-01-31
TXN_2145530,DogSimples,3,12.0,36.0,Pix,ERROR,2023-10-08
TXN_4159861,Suco,1,9.0,9.0,Pix,,2023-03-20
TXN_4600614,DogSimples,3,12.0,36.0,Pix,Viagem,2023-01-27
TXN_1853298,Batata,5,10.0,50.0,Credito,,2023-01-02
TXN_6600858,DogSimples,3,12.0,36.0,Dinheiro,ERROR,2023-03-27
TXN_7494793,Refrigerante,5,,40.0,,Viagem,2023-12-29
TXN_3968170,DogCompleto,1,15.0,15.0,,NoLocal,2023-08-05
TXN_4628310,Suco,4,9.0,36.0,Credito,Viagem,2023-04-20
TXN_6110009,Suco,5,9.0,45.0,,Viagem,2023-12-26
TXN_8996187,DogCompleto,2,,30.0,Credito,NoLocal,2023-09-28
TXN_3544792,DogSimples,1,UNKNOWN,UNKNOWN,Pix,,2023-06-27
TXN_2353057,PastelSalgado,3,13.5,40.5,UNKNOWN,Viagem,2023-08-04
TXN_6013295,Suco,2,9.0,18.0,Dinheiro,Viagem,2023-11-07
TXN_3200195,Suco,3,9.0,27.0,Pix,NoLocal,2023-05-04
TXN_4860027,Batata,5,10.0,50.0,Pix,Viagem,2023-07-28
TXN_3509437,,4,4.0,16.0,,NoLocal,2023-12-06
TXN_5442505,PastelSalgado,4,,54.0,Pix,Viagem,2023-09-07
TXN_4708410,PastelSalgado,4,13.5,54.0,Pix,NoLocal,2023-10-08
TXN_4847617,DogSimples,4,12.0,,Credito,,2023-08-04
TXN_1898329,PastelSalgado,5,13.5,67.5,Dinheiro,NoLocal,2023-04-12
TXN_2508266,Batata,1,10.0,10.0,ERROR,,2023-01-28
TXN_1945918,Suco,2,9.0,18.0,,UNKNOWN,2023-09-12
TXN_8147057,Suco,1,9.0,9.0,Pix,NoLocal,2023-08-21
TXN_9546556,,5,3.0,15.0,Dinheiro,NoLocal,2023-08-18
TXN_4935258,PastelSalgado,2,13.5,27.0,Credito,,2023-09-14
TXN_5588239,Batata,1,10.0,10.0,Pix,Viagem,2023-03-31
TXN_6575599,PastelDoce,5,12.0,60.0,Pix,Viagem,2023-10-09
TXN_9382156,Hamburguer,5,1.5,7.5,ERROR,Viagem,2023-06-02
TXN_1229376,PastelSalgado,3,13.5,40.5,Pix,NoLocal,2023-08-14
TXN_1732216,PastelDoce,3,12.0,36.0,Pix,Viagem,2023-08-30
TXN_1756717,Refrigerante,3,8.0,24.0,Credito,UNKNOWN,2023-01-22
TXN_8188857,PastelSalgado,1,13.5,13.5,,,2023-12-21
TXN_9783697,DogSimples,1,12.0,12.0,Pix,Viagem,2023-07-14
TXN_6991253,Suco,3,9.0,27.0,,NoLocal,2023-12-13
TXN_7177487,Hamburguer,ERROR,1.5,6.0,Credito,,2023-09-07
TXN_8444245,ERROR,1,12.0,12.0,Dinheiro,,2023-01-30
TXN_3224756,PastelSalgado,2,13.5,27.0,Credito,Viagem,2023-11-20
TXN_3421456,PastelSalgado,UNKNOWN,13.5,13.5,UNKNOWN,,2023-09-05
TXN_9421618,PastelSalgado,3,13.5,40.5,Dinheiro,ERROR,2023-02-21
TXN_9054741,Suco,1,9.0,9.0,Credito,Viagem,2023-06-24
TXN_9063299,PastelSalgado,4,13.5,54.0,Pix,NoLocal,2023-06-15
TXN_4318159,PastelDoce,4,12.0,48.0,Pix,,2023-03-30
TXN_8127390,Hamburguer,3,1.5,4.5,,NoLocal,2023-01-19
TXN_9682798,PastelSalgado,3,13.5,,Dinheiro,NoLocal,2023-09-15
TXN_9716971,DogCompleto,4,15.0,60.0,Pix,UNKNOWN,2023-06-21
TXN_7827797,DogCompleto,3,15.0,,,Viagem,2023-06-30
TXN_4343391,Batata,5,10.0,50.0,Dinheiro,Viagem,2023-06-01
TXN_6877186,Batata,2,10.0,20.0,Credito,NoLocal,2023-12-05
TXN_8162049,DogSimples,1,12.0,12.0,Pix,,
TXN_6559173,Refrigerante,5,8.0,40.0,UNKNOWN,,2023-08-09
TXN_9818498,Refrigerante,3,8.0,24.0,Credito,Viagem,2023-09-01
TXN_2520102,PastelDoce,1,12.0,12.0,Pix,,2023-03-08
TXN_9155044,DogSimples,3,12.0,36.0,Credito,NoLocal,2023-02-28
TXN_5625110,DogCompleto,3,15.0,45.0,Pix,Viagem,2023-11-07
TXN_3923375,PastelSalgado,5,13.5,67.5,Credito,,ERROR
TXN_8706498,Refrigerante,5,8.0,40.0,,,2023-05-08
TXN_1188596,Suco,1,UNKNOWN,UNKNOWN,Dinheiro,,2023-10-24
TXN_8085790,Batata,4,10.0,40.0,Dinheiro,Viagem,2023-10-27
TXN_3113823,DogCompleto,5,,75.0,Pix,NoLocal,2023-03-01
TXN_3423451,DogCompleto,4,15.0,60.0,Dinheiro,ERROR,2023-10-11
TXN_8010863,PastelDoce,2,12.0,24.0,,,2023-06-30
TXN_6154626,Refrigerante,5,8.0,40.0,,Viagem,2023-05-06
TXN_5841004,Batata,2,,20.0,Credito,NoLocal,2023-04-28
TXN_2886223,DogSimples,5,12.0,60.0,Credito,,2023-07-24
TXN_6047742,Refrigerante,5,8.0,40.0,Pix,NoLocal,2023-12-11
TXN_5086795,DogCompleto,1,15.0,15.0,Dinheiro,NoLocal,2023-04-29
TXN_1943186,DogCompleto,2,15.0,30.0,Dinheiro,NoLocal,2023-12-16
TXN_9600016,Batata,4,10.0,40.0,,Viagem,2023-05-06
TXN_7397017,DogCompleto,3,15.0,45.0,Pix,Viagem,ERROR
TXN_4305997,Hamburguer,3,UNKNOWN,UNKNOWN,,NoLocal,2023-11-22
TXN_4364374,DogSimples,2,12.0,,Dinheiro,ERROR,2023-04-20
TXN_7031347,UNKNOWN,4,18.0,72.0,Credito,Viagem,2023-06-09
TXN_9703331,PastelSalgado,2,13.5,27.0,Dinheiro,,2023-09-09
TXN_3851247,PastelSalgado,1,13.5,13.5,Credito,NoLocal,2023-11-23
TXN_6666679,Suco,2,9.0,18.0,Pix,,2023-08-25
TXN_5683213,Refrigerante,2,8.0,16.0,Credito,NoLocal,2023-10-30
TXN_2052609,PastelSalgado,4,,54.0,Credito,Viagem,2023-06-23
TXN_6557825,Hamburguer,UNKNOWN,1.5,4.5,ERROR,,2023-05-07
TXN_6228999,Batata,5,10.0,50.0,,,2023-02-07
TXN_4226287,Batata,1,10.0,10.0,,,2023-04-29
TXN_9868053,Suco,3,9.0,27.0,Pix,NoLocal,UNKNOWN
TXN_2570829,Suco,1,9.0,9.0,Dinheiro,Viagem,2023-03-31
TXN_7433531,DogSimples,2,12.0,24.0,,Viagem,2023-08-16
TXN_5190685,Batata,4,10.0,40.0,Dinheiro,Viagem,2023-11-12
TXN_4526296,Refrigerante,5,8.0,40.0,UNKNOWN,Viagem,2023-11-23
TXN_5137315,DogCompleto,UNKNOWN,15.0,75.0,Credito,NoLocal,2023-01-05
TXN_6513435,Suco,3,9.0,27.0,,Viagem,2023-08-16
TXN_8337899,Batata,1,10.0,10.0,Pix,,2023-11-10
TXN_2245787,DogCompleto,4,15.0,60.0,,Viagem,2023-10-29
TXN_9203396,PastelDoce,5,12.0,60.0,Pix,NoLocal,2023-01-08
TXN_9352671,DogSimples,2,12.0,,Dinheiro,Viagem,2023-02-10
TXN_6391414,Refrigerante,4,8.0,32.0,Dinheiro,NoLocal,2023-05-08
TXN_2613440,Suco,3,9.0,27.0,Credito,NoLocal,2023-04-15
TXN_5632564,Batata,1,10.0,10.0,Credito,,2023-11-04
TXN_4175122,UNKNOWN,4,8.0,32.0,Pix,NoLocal,2023-09-29
TXN_3475075,PastelSalgado,3,UNKNOWN,UNKNOWN,Dinheiro,Viagem,UNKNOWN
TXN_4759797,DogCompleto,3,15.0,45.0,UNKNOWN,NoLocal,ERROR
TXN_4704439,PastelDoce,3,12.0,36.0,Dinheiro,UNKNOWN,2023-06-14
TXN_3292043,Batata,5,,50.0,,ERROR,ERROR
TXN_2666340,PastelSalgado,2,13.5,27.0,Dinheiro,Viagem,2023-09-29
TXN_8004162,DogCompleto,5,15.0,75.0,ERROR,UNKNOWN,2023-11-04
TXN_6539480,PastelSalgado,5,13.5,67.5,Dinheiro,Viagem,2023-08-25
TXN_1993002,ERROR,4,12.0,48.0,,Viagem,2023-03-30
TXN_5024094,Hamburguer,1,,1.5,Credito,,2023-02-20
TXN_7399898,Suco,3,9.0,27.0,,,2023-02-19
TXN_7675213,ERROR,UNKNOWN,24.0,48.0,Pix,NoLocal,2023-03-08
TXN_5180728,Hamburguer,2,1.5,3.0,,NoLocal,2023-09-01
TXN_1442791,Hamburguer,1,1.5,1.5,UNKNOWN,,2023-03-23
TXN_7169607,PastelSalgado,2,UNKNOWN,ERROR,Credito,,2023-04-10
TXN_8157817,Hamburguer,2,1.5,3.0,Credito,Viagem,2023-08-30
TXN_9105544,Hamburguer,3,1.5,4.5,,NoLocal,2023-07-08
TXN_7620529,DogSimples,2,12.0,24.0,Dinheiro,NoLocal,2023-08-08
TXN_1491670,Suco,5,9.0,45.0,Credito,Viagem,2023-06-28
TXN_8041777,PastelSalgado,1,13.5,13.5,Dinheiro,,2023-11-23
TXN_2366464,Suco,1,9.0,9.0,Dinheiro,Viagem,2023-06-05
TXN_7994275,Refrigerante,3,8.0,24.0,Credito,NoLocal,2023-09-18
TXN_6034920,Batata,1,10.0,10.0,Credito,NoLocal,2023-09-09
TXN_4673812,Batata,2,10.0,20.0,Pix,Viagem,2023-05-01
TXN_3577949,PastelSalgado,3,,,ERROR,Viagem,2023-04-25
TXN_4503560,PastelSalgado,5,13.5,67.5,Pix,,2023-02-21
TXN_6543620,Batata,2,10.0,20.0,Dinheiro,Viagem,2023-04-08
TXN_5071222,Batata,5,10.0,50.0,Pix,ERROR,2023-10-25
TXN_1605048,PastelSalgado,4,13.5,54.0,Dinheiro,Viagem,2023-03-16
TXN_9907306,ERROR,3,6.0,18.0,Pix,Viagem,2023-09-06
TXN_2401829,Refrigerante,5,8.0,40.0,Pix,Viagem,2023-02-07
TXN_8359674,DogCompleto,3,15.0,45.0,,Viagem,2023-10-16
TXN_1937611,Hamburguer,2,,3.0,Credito,Viagem,2023-11-02
TXN_5438111,Refrigerante,3,8.0,24.0,Dinheiro,NoLocal,2023-01-06
TXN_1442771,,1,3.0,3.0,,,2023-04-25
TXN_5793057,DogSimples,3,12.0,36.0,Credito,NoLocal,2023-02-25
TXN_1778597,Batata,3,10.0,,Dinheiro,,2023-09-28
TXN_4076631,ERROR,4,18.0,72.0,Dinheiro,NoLocal,2023-07-21
TXN_1660757,PastelSalgado,4,13.5,54.0,Pix,Viagem,2023-11-08
TXN_7540909,Hamburguer,2,1.5,3.0,Pix,,2023-02-20
TXN_1469462,PastelSalgado,1,13.5,13.5,Credito,Viagem,2023-09-05
TXN_4745094,Hamburguer,5,1.5,7.5,Credito,,2023-12-05
TXN_3711712,DogCompleto,5,15.0,75.0,Pix,NoLocal,2023-08-20
TXN_7909509,Refrigerante,3,8.0,24.0,,Viagem,2023-10-10
TXN_8577850,Hamburguer,UNKNOWN,1.5,4.5,,,2023-07-10
TXN_1268480,DogCompleto,5,15.0,75.0,Dinheiro,NoLocal,2023-04-18
TXN_6579974,DogSimples,5,12.0,60.0,Pix,,2023-05-10
TXN_6957331,Suco,3,UNKNOWN,UNKNOWN,Pix,,2023-01-23
TXN_7796731,Suco,,9.0,18.0,,NoLocal,2023-06-09
TXN_7218914,UNKNOWN,1,25.0,25.0,Pix,NoLocal,2023-01-11
TXN_4869107,Refrigerante,3,8.0,24.0,Pix,NoLocal,2023-01-30
TXN_2027203,PastelDoce,3,12.0,36.0,Credito,,2023-07-15
TXN_6149748,DogCompleto,3,15.0,45.0,Credito,,2023-07-06
TXN_1633563,ERROR,4,16.0,64.0,Pix,NoLocal,2023-02-05
TXN_3088330,Hamburguer,5,1.5,7.5,Pix,NoLocal,2023-12-08
TXN_5001766,Refrigerante,1,8.0,,Pix,,2023-05-24
TXN_5634960,Hamburguer,2,1.5,3.0,,Viagem,2023-09-06
TXN_6280724,PastelDoce,3,12.0,36.0,Credito,,2023-05-02
TXN_7650834,DogCompleto,2,15.0,30.0,Dinheiro,Viagem,2023-10-29
TXN_4107857,Hamburguer,1,1.5,1.5,Credito,Viagem,2023-01-29
TXN_2052771,Hamburguer,4,1.5,6.0,Pix,Viagem,UNKNOWN
TXN_4635037,Suco,1,9.0,9.0,Pix,NoLocal,2023-05-17
TXN_2160119,UNKNOWN,5,12.0,60.0,Dinheiro,,2023-12-27
TXN_9103776,Hamburguer,4,1.5,6.0,Credito,NoLocal,2023-05-03
TXN_7538221,PastelSalgado,5,13.5,67.5,Credito,Viagem,2023-03-31
TXN_4565754,Refrigerante,,8.0,,Pix,Viagem,2023-10-06
TXN_8807333,DogSimples,5,12.0,60.0,Pix,NoLocal,2023-03-18
TXN_8006056,Suco,4,9.0,36.0,Credito,Viagem,2023-12-19
TXN_2216532,Hamburguer,3,1.5,4.5,Dinheiro,ERROR,2023-12-27
TXN_6553720,PastelDoce,4,12.0,48.0,,NoLocal,2023-02-02
TXN_5828907,Batata,5,10.0,50.0,Pix,,2023-05-13
TXN_2336248,PastelSalgado,,13.5,67.5,,Viagem,2023-10-19
TXN_3321611,ERROR,3,20.0,,,Viagem,2023-09-09
TXN_6022618,Refrigerante,1,8.0,8.0,Pix,NoLocal,2023-12-18
TXN_1665810,DogSimples,5,ERROR,ERROR,Pix,NoLocal,2023-02-26
TXN_1399696,PastelSalgado,5,UNKNOWN,UNKNOWN,Dinheiro,NoLocal,2023-04-08
TXN_9154381,Batata,2,10.0,20.0,Credito,NoLocal,2023-04-21
TXN_5333966,Suco,4,9.0,36.0,UNKNOWN,NoLocal,2023-06-11
TXN_8361813,Batata,3,10.0,30.0,Dinheiro,NoLocal,2023-08-01
TXN_9841222,DogSimples,5,12.0,60.0,Credito,ERROR,2023-04-23
TXN_4754346,Suco,4,ERROR,UNKNOWN,Credito,NoLocal,2023-08-31
TXN_5910268,DogCompleto,4,15.0,,,Viagem,2023-07-04
TXN_9433806,PastelDoce,1,12.0,12.0,,,
TXN_5227574,Suco,4,9.0,36.0,Pix,ERROR,2023-04-10
TXN_5485774,PastelDoce,2,12.0,24.0,Credito,,2023-07-20
TXN_6504165,Suco,3,,27.0,Dinheiro,Viagem,2023-02-13
TXN_6297232,PastelDoce,,12.0,,,,2023-04-07
TXN_2391659,Hamburguer,5,1.5,,,UNKNOWN,2023-02-16
TXN_8964493,Refrigerante,1,8.0,8.0,Dinheiro,,2023-02-10
TXN_1931832,,4,4.0,16.0,Credito,,2023-05-07
TXN_4939667,DogCompleto,1,15.0,15.0,Dinheiro,Viagem,2023-01-23
TXN_7126803,DogSimples,5,ERROR,ERROR,Pix,Viagem,2023-05-24
TXN_9649878,PastelSalgado,5,UNKNOWN,UNKNOWN,Dinheiro,,2023-12-24
TXN_5086063,Suco,3,9.0,27.0,Pix,Viagem,2023-09-28
TXN_5026564,Refrigerante,3,8.0,24.0,Dinheiro,,2023-09-12
TXN_9680054,PastelSalgado,3,13.5,40.5,,NoLocal,2023-03-14
TXN_7299015,PastelDoce,5,12.0,60.0,,Viagem,2023-12-02
TXN_6040824,DogSimples,1,12.0,12.0,Dinheiro,,2023-01-07
TXN_4520062,,2,1.5,3.0,,NoLocal,2023-01-10
TXN_5889049,Batata,2,10.0,20.0,,NoLocal,2023-07-14
TXN_1177438,DogCompleto,4,15.0,60.0,,Viagem,2023-08-21
TXN_6345691,,5,4.0,20.0,Credito,,2023-09-03
TXN_6523635,ERROR,2,20.0,40.0,,Viagem,2023-04-22
TXN_7494217,Batata,1,10.0,10.0,Dinheiro,NoLocal,
TXN_6854151,DogSimples,3,UNKNOWN,ERROR,Credito,NoLocal,2023-02-07
TXN_6862075,,3,3.0,9.0,Credito,NoLocal,2023-08-13
TXN_9202272,DogSimples,3,12.0,36.0,,,2023-11-29
TXN_8620934,Batata,5,10.0,50.0,,NoLocal,2023-09-10
TXN_8133627,PastelSalgado,5,13.5,67.5,Dinheiro,NoLocal,2023-08-15
TXN_5777224,Hamburguer,3,1.5,4.5,UNKNOWN,,2023-09-16
TXN_1895899,Refrigerante,4,,32.0,Credito,NoLocal,2023-07-17
TXN_3658211,PastelSalgado,UNKNOWN,13.5,54.0,Dinheiro,Viagem,2023-04-02
TXN_5117140,Batata,5,10.0,50.0,Pix,Viagem,2023-08-17
TXN_2513950,Refrigerante,4,8.0,32.0,,NoLocal,2023-04-03
TXN_7890585,PastelSalgado,5,13.5,67.5,Dinheiro,,2023-08-11
TXN_5106045,PastelDoce,3,,36.0,Credito,,2023-11-17
TXN_5177565,DogSimples,5,12.0,60.0,,,2023-10-24
TXN_2792107,PastelSalgado,1,13.5,13.5,,ERROR,2023-07-10
TXN_4036747,Refrigerante,1,8.0,8.0,Dinheiro,Viagem,2023-05-27
TXN_2955691,PastelSalgado,1,13.5,13.5,,Viagem,2023-04-04
TXN_6324736,DogSimples,5,UNKNOWN,UNKNOWN,Credito,,ERROR
TXN_9641364,Batata,3,10.0,30.0,ERROR,NoLocal,2023-03-04
TXN_3488590,Batata,,10.0,20.0,Credito,Viagem,2023-12-28
TXN_9720549,Batata,1,10.0,10.0,Credito,NoLocal,2023-07-30
TXN_2477550,ERROR,2,16.0,32.0,Dinheiro,Viagem,2023-02-02
TXN_2172960,Refrigerante,1,ERROR,ERROR,Pix,,2023-07-04
TXN_5901182,DogSimples,5,12.0,60.0,Pix,NoLocal,2023-07-15
TXN_4695415,PastelSalgado,5,13.5,67.5,,NoLocal,ERROR
TXN_1923984,PastelSalgado,2,13.5,27.0,Credito,Viagem,2023-08-31
TXN_4163149,DogCompleto,1,15.0,,Dinheiro,,2023-07-30
TXN_5996894,Suco,1,9.0,9.0,Credito,,2023-06-12
TXN_2979899,PastelSalgado,5,13.5,67.5,Pix,,2023-05-26
TXN_7762739,DogSimples,4,12.0,48.0,,NoLocal,2023-11-05
TXN_6392156,Batata,5,10.0,,Credito,Viagem,2023-11-12
TXN_7278248,DogCompleto,UNKNOWN,ERROR,UNKNOWN,Dinheiro,Viagem,2023-10-23
TXN_1315847,PastelSalgado,1,13.5,13.5,Pix,NoLocal,2023-06-19
TXN_9367729,PastelDoce,2,12.0,24.0,,Viagem,2023-10-10
TXN_1464150,PastelDoce,5,12.0,60.0,Dinheiro,Viagem,2023-02-14
TXN_1746001,Batata,ERROR,10.0,30.0,Pix,Viagem,2023-03-15
TXN_4203560,Suco,1,9.0,9.0,,UNKNOWN,2023-08-20
TXN_1493452,DogSimples,3,12.0,36.0,,,2023-11-08
TXN_4171998,DogSimples,,12.0,24.0,UNKNOWN,Viagem,2023-10-18
TXN_4528664,DogCompleto,3,15.0,,Dinheiro,NoLocal,2023-12-31
TXN_1775278,Suco,4,9.0,36.0,Credito,Viagem,2023-02-22
TXN_1459078,Batata,5,10.0,50.0,,NoLocal,2023-11-10
TXN_6252589,Refrigerante,2,8.0,16.0,Pix,NoLocal,ERROR
TXN_1411473,PastelDoce,3,12.0,36.0,Credito,NoLocal,2023-01-04
TXN_5132747,PastelDoce,2,12.0,24.0,,,2023-10-28
TXN_9851026,DogCompleto,2,15.0,30.0,,Viagem,ERROR
TXN_7684072,Hamburguer,2,1.5,3.0,Credito,,2023-05-12
TXN_3660999,PastelSalgado,3,13.5,40.5,Pix,,2023-02-02
TXN_7828462,UNKNOWN,,4.5,13.5,Dinheiro,Viagem,2023-01-11
TXN_3976744,Suco,1,9.0,9.0,Dinheiro,,2023-12-25
TXN_3397978,Refrigerante,5,8.0,40.0,Pix,NoLocal,2023-08-01
